replay_type,seed,episode,total_steps,epsilon,winner,moves,total_reward_player1,total_reward_player_minus1,loss_mean,buffer_size,per_alpha,per_beta,priority_mean,priority_max,priority_std,td_error_mean,td_error_abs_mean,td_error_std
prioritized,1,69,25942,0.05,,400,5.4,13.4,0.716188,10000,0.6,1.0,1.53477,26.957869,1.861791,-8.000834,13.699206,43.846375
prioritized,1,70,26342,0.05,,400,5.8,5.4,0.665058,10000,0.6,1.0,1.482495,27.267279,1.804446,-8.734014,13.766833,45.192516
prioritized,1,71,26742,0.05,,400,5.2,4.0,0.683451,10000,0.6,1.0,1.482973,27.974968,1.816203,-9.812968,14.715967,48.406769
prioritized,1,72,27142,0.05,,400,5.8,5.4,0.764709,10000,0.6,1.0,1.548416,29.280506,1.891441,-10.493108,16.22632,51.696552
prioritized,1,73,27542,0.05,,400,6.6,5.0,0.775296,10000,0.6,1.0,1.588883,31.983591,1.980817,-10.550229,16.376324,53.034317
prioritized,1,74,27942,0.05,,400,10.4,7.4,0.781371,10000,0.6,1.0,1.578491,31.983591,2.06813,-11.23854,17.329859,55.771812
prioritized,1,75,28342,0.05,,400,7.0,4.8,0.797137,10000,0.6,1.0,1.598016,31.983591,1.973764,-11.494946,17.761196,57.702415
prioritized,1,76,28742,0.05,,400,9.0,7.6,0.883305,10000,0.6,1.0,1.738264,31.983591,1.991682,-11.726724,18.314238,58.805866
prioritized,1,77,29142,0.05,,400,4.6,9.0,0.901881,10000,0.6,1.0,1.74962,33.156067,2.084766,-11.70436,18.816946,60.484367
prioritized,1,78,29542,0.05,,400,6.2,11.0,0.979559,10000,0.6,1.0,1.857123,33.156067,2.227416,-11.505913,19.126326,60.732723
prioritized,1,79,29942,0.05,,400,8.4,10.8,0.946771,10000,0.6,1.0,1.823517,33.294476,2.260067,-11.660562,18.877613,61.56189
prioritized,1,80,30342,0.05,,400,4.6,3.8,1.048888,10000,0.6,1.0,1.931772,33.603268,2.283373,-11.790846,19.657576,63.239113
prioritized,1,81,30742,0.05,,400,8.8,8.6,0.901131,10000,0.6,1.0,1.744501,33.770809,2.201587,-13.815957,19.759087,66.925728
prioritized,1,82,31142,0.05,,400,7.0,9.4,1.039994,10000,0.6,1.0,1.961246,34.297874,2.330463,-13.779574,21.31568,69.233864
prioritized,1,83,31542,0.05,,400,8.2,4.8,1.112175,10000,0.6,1.0,1.941347,35.087845,2.383238,-13.57802,21.609037,70.616562
prioritized,1,84,31942,0.05,,400,5.8,8.0,1.171838,10000,0.6,1.0,2.061996,36.230015,2.348021,-13.410725,22.252195,71.436134
prioritized,1,85,32342,0.05,,400,5.8,6.0,1.142505,10000,0.6,1.0,2.011499,37.844219,2.493577,-13.668312,22.662315,74.224564
prioritized,1,86,32742,0.05,,400,3.8,12.6,1.240962,10000,0.6,1.0,2.057581,41.382404,2.603568,-13.904034,24.699997,78.608383
prioritized,1,87,33142,0.05,,400,8.0,7.2,1.301497,10000,0.6,1.0,2.037527,41.382404,2.453072,-15.526168,24.291401,79.305122
prioritized,1,88,33542,0.05,,400,4.0,5.4,1.243049,10000,0.6,1.0,2.150926,41.382404,2.550551,-16.391579,25.703203,83.186485
prioritized,1,89,33942,0.05,,400,5.6,5.6,1.151692,10000,0.6,1.0,1.95631,41.382404,2.507182,-17.511843,25.845936,86.661148
prioritized,1,90,34342,0.05,,400,9.6,7.2,1.261101,10000,0.6,1.0,2.130113,41.382404,2.722562,-17.639505,27.384966,89.465286
prioritized,1,91,34742,0.05,,400,7.2,8.8,1.218124,10000,0.6,1.0,1.958084,41.382404,2.511963,-20.166904,28.429638,94.463104
prioritized,1,92,35142,0.05,,400,14.4,6.4,1.223236,10000,0.6,1.0,2.065523,41.382404,2.643589,-19.901724,28.501318,94.976692
prioritized,1,93,35542,0.05,,400,9.8,8.8,1.334846,10000,0.6,1.0,2.100475,41.382404,2.730014,-21.415833,30.271896,98.914017
prioritized,1,94,35942,0.05,,400,9.0,7.2,1.326306,10000,0.6,1.0,2.143886,41.999149,2.785174,-19.974943,29.859375,98.64222
prioritized,1,95,36342,0.05,,400,4.8,6.0,1.513545,10000,0.6,1.0,2.298683,43.119118,2.88058,-21.496841,30.98164,101.300385
prioritized,1,96,36742,0.05,,400,5.0,8.4,1.564426,10000,0.6,1.0,2.404437,44.175678,2.909866,-19.057068,31.672657,101.42746
prioritized,1,97,37142,0.05,,400,8.8,5.8,1.574042,10000,0.6,1.0,2.402773,50.39497,2.951529,-19.041265,31.518198,104.484329
prioritized,1,98,37542,0.05,,400,9.0,8.6,1.660941,10000,0.6,1.0,2.456972,50.39497,3.033962,-20.944048,33.602901,109.197342
prioritized,1,99,37942,0.05,,400,7.8,12.0,1.755188,10000,0.6,1.0,2.622814,50.39497,3.160127,-22.190123,35.436703,113.775253
prioritized,1,100,38342,0.05,,400,4.6,4.6,1.615883,10000,0.6,1.0,2.404637,50.39497,3.117953,-22.997734,34.238213,115.929825
prioritized,1,101,38742,0.05,,400,6.8,5.6,2.015982,10000,0.6,1.0,2.788113,50.39497,3.302585,-23.21557,38.081547,120.682625
prioritized,1,102,39142,0.05,,400,5.4,5.2,1.715308,10000,0.6,1.0,2.415166,50.39497,3.052026,-23.843445,36.234062,123.115486
prioritized,1,103,39542,0.05,,400,5.2,7.8,1.652627,10000,0.6,1.0,2.348562,50.39497,3.16612,-29.583681,40.71703,135.310791
prioritized,1,104,39942,0.05,,400,7.8,7.8,1.782828,10000,0.6,1.0,2.483349,50.39497,3.377078,-28.46521,42.170822,137.828827
prioritized,1,105,40342,0.05,,400,8.4,10.2,2.008098,10000,0.6,1.0,2.78089,50.993778,3.536541,-25.58461,40.852562,133.882568
prioritized,1,106,40742,0.05,,400,5.4,5.0,2.053652,10000,0.6,1.0,2.831294,52.489628,3.531833,-27.782669,43.208271,139.940155
prioritized,1,107,41142,0.05,,400,8.4,6.6,1.945165,10000,0.6,1.0,2.66645,53.297848,3.349145,-28.868986,41.626816,141.707672
prioritized,1,108,41542,0.05,,400,10.8,5.6,2.205777,10000,0.6,1.0,3.000685,56.839195,3.685991,-31.079643,46.730782,152.487228
prioritized,1,109,41942,0.05,,400,6.0,11.8,2.081554,10000,0.6,1.0,2.790836,56.839195,3.427584,-31.363132,47.006573,156.395325
prioritized,1,110,42342,0.05,,400,6.6,6.6,2.115734,10000,0.6,1.0,2.80382,56.839195,3.58094,-32.986706,46.503437,158.649353
prioritized,1,111,42742,0.05,,400,4.4,9.6,2.544458,10000,0.6,1.0,3.257658,58.21207,3.904292,-28.773272,49.406387,159.788651
prioritized,1,112,43142,0.05,,400,9.6,10.0,2.674888,10000,0.6,1.0,3.360049,58.741474,3.995921,-29.936943,51.295235,163.585999
prioritized,1,113,43542,0.05,,400,5.0,7.6,2.660925,10000,0.6,1.0,3.303292,59.972771,3.931432,-31.458757,52.505299,170.49733
prioritized,1,114,43942,0.05,,400,9.4,9.2,2.27921,10000,0.6,1.0,2.826301,67.719658,3.7237,-37.045044,54.075008,184.809387
prioritized,1,115,44342,0.05,,400,12.4,10.6,2.51741,10000,0.6,1.0,3.211902,67.719658,4.024309,-38.059715,56.57872,187.987991
prioritized,1,116,44742,0.05,,400,5.0,6.8,2.651355,10000,0.6,1.0,3.126811,67.719658,3.925562,-39.288502,57.234726,192.282852
prioritized,1,117,45142,0.05,,400,6.8,9.6,2.960871,10000,0.6,1.0,3.4777,67.719658,4.438712,-40.89679,59.263927,195.157181
prioritized,1,118,45542,0.05,,400,6.2,9.4,2.839152,10000,0.6,1.0,3.363124,67.719658,4.193788,-41.229889,60.696709,201.684631
prioritized,1,119,45942,0.05,,400,8.6,7.0,2.632503,10000,0.6,1.0,3.052652,67.719658,4.109348,-48.819599,65.707504,220.194305
prioritized,1,120,46342,0.05,,400,5.8,8.6,2.948261,10000,0.6,1.0,3.480765,67.719658,4.467222,-47.721523,67.551697,221.913025
prioritized,1,121,46742,0.05,,400,9.4,7.0,3.095541,10000,0.6,1.0,3.544631,68.415604,4.653454,-43.850819,68.15612,222.831741
prioritized,1,122,47142,0.05,,400,4.6,6.2,3.111361,10000,0.6,1.0,3.500532,68.952415,4.521202,-44.562923,70.124649,228.172714
prioritized,1,123,47542,0.05,,400,11.2,8.8,3.028029,10000,0.6,1.0,3.468758,70.620377,4.693181,-50.669853,74.520775,242.242401
prioritized,1,124,47942,0.05,,400,5.8,7.4,3.109128,10000,0.6,1.0,3.548257,71.991936,4.702462,-43.783924,72.000465,237.881271
prioritized,1,125,48342,0.05,,400,10.0,11.2,3.03643,10000,0.6,1.0,3.387631,72.657677,4.414782,-51.933769,70.822166,242.805954
prioritized,1,126,48742,0.05,,400,5.6,5.4,3.297906,10000,0.6,1.0,3.69497,73.020996,4.59027,-52.774307,74.342865,248.757935
prioritized,1,127,49142,0.05,,400,9.0,4.8,3.466175,10000,0.6,1.0,3.806549,75.098923,4.804531,-45.854313,71.919724,243.493866
prioritized,1,128,49542,0.05,,400,6.6,9.0,3.449501,10000,0.6,1.0,3.497045,76.820183,4.546789,-52.591984,75.134865,257.865662
prioritized,1,129,49942,0.05,,400,5.8,6.6,3.440262,10000,0.6,1.0,3.834558,77.392326,4.845949,-55.164936,78.495247,265.788727
prioritized,1,130,50342,0.05,,400,9.4,12.4,3.514202,10000,0.6,1.0,3.690704,77.392326,4.951901,-60.389149,82.249657,278.848511
prioritized,1,131,50742,0.05,,400,7.2,8.8,3.724231,10000,0.6,1.0,4.033128,79.465996,5.145576,-58.98716,85.178711,283.555847
prioritized,1,132,51142,0.05,,400,4.4,12.0,3.523345,10000,0.6,1.0,3.729875,80.940628,4.837555,-63.390568,86.378204,294.422363
prioritized,1,133,51542,0.05,,400,7.6,5.6,3.703935,10000,0.6,1.0,3.888646,81.597908,5.028023,-64.042885,89.28891,303.395386
prioritized,1,134,51942,0.05,,400,6.6,6.0,4.037604,10000,0.6,1.0,4.058189,82.154213,5.10224,-62.387009,91.795959,306.661743
prioritized,1,135,52342,0.05,,400,14.0,7.4,4.088558,10000,0.6,1.0,4.013934,84.98304,5.295162,-69.25811,94.415627,320.843933
prioritized,1,136,52742,0.05,,400,6.4,6.2,3.8413,10000,0.6,1.0,3.999554,86.633316,5.75051,-67.218742,97.0746,327.738159
prioritized,1,137,53142,0.05,,400,5.4,14.2,3.809844,10000,0.6,1.0,3.740013,86.633316,5.127762,-80.184433,103.244392,349.772461
prioritized,1,138,53542,0.05,,400,5.6,9.6,4.155922,10000,0.6,1.0,4.35728,87.951347,5.674833,-71.227081,105.183456,344.871857
prioritized,1,139,53942,0.05,,400,8.2,10.4,4.752237,10000,0.6,1.0,4.786016,90.290009,6.056243,-64.547562,101.451195,334.293182
prioritized,1,140,54342,0.05,,400,5.8,5.4,5.169677,10000,0.6,1.0,4.991,90.290009,5.859513,-60.993477,102.591164,336.028412
prioritized,1,141,54742,0.05,,400,9.0,11.2,4.869697,10000,0.6,1.0,4.606193,99.270195,6.039599,-71.038689,109.258835,365.126312
prioritized,1,142,55142,0.05,,400,11.8,7.0,4.828018,10000,0.6,1.0,4.475753,99.270195,5.806282,-80.673187,115.395203,384.400665
prioritized,1,143,55542,0.05,,400,9.2,5.8,4.819415,10000,0.6,1.0,4.626946,99.270195,5.93836,-70.308289,105.651093,363.798401
prioritized,1,144,55942,0.05,,400,9.0,10.6,4.81993,10000,0.6,1.0,4.437163,99.270195,5.77335,-85.504875,120.451927,402.497406
prioritized,1,145,56342,0.05,,400,6.0,9.4,4.843126,10000,0.6,1.0,4.539616,99.270195,6.069267,-87.093323,118.401588,402.108215
prioritized,1,146,56742,0.05,,400,9.0,11.6,4.529021,10000,0.6,1.0,4.340093,99.270195,5.975143,-85.212547,118.474495,407.724487
prioritized,1,147,57142,0.05,,400,4.2,6.8,5.214124,10000,0.6,1.0,4.869085,99.270195,6.138911,-90.680389,126.424393,421.178802
prioritized,1,148,57542,0.05,,400,5.4,5.4,5.418721,10000,0.6,1.0,4.834402,99.270195,6.52213,-85.403503,128.314728,426.970825
prioritized,1,149,57942,0.05,,400,5.4,10.8,5.897843,10000,0.6,1.0,5.357675,102.176353,6.768195,-88.247734,137.931915,442.686035
prioritized,1,150,58342,0.05,,400,8.0,9.8,5.477915,10000,0.6,1.0,4.651933,102.176353,6.252759,-101.854279,139.151733,465.38385
prioritized,1,151,58742,0.05,,400,8.0,8.0,5.768377,10000,0.6,1.0,4.853793,104.845016,6.595833,-107.671608,145.118744,480.630554
prioritized,1,152,59142,0.05,,400,4.8,8.0,6.190843,10000,0.6,1.0,5.388321,105.872108,6.876061,-104.739258,146.321274,480.29187
prioritized,1,153,59542,0.05,,400,14.6,4.8,6.108607,10000,0.6,1.0,5.017993,108.751282,6.468686,-114.419807,148.314758,500.21402
prioritized,1,154,59942,0.05,,400,6.8,10.4,5.999942,10000,0.6,1.0,5.131637,110.089508,6.679849,-114.513847,153.024063,513.09491
prioritized,1,155,60342,0.05,,400,6.4,6.6,6.364903,10000,0.6,1.0,5.382075,111.289536,6.988757,-113.535255,156.397263,519.54718
prioritized,1,156,60742,0.05,,400,11.0,8.8,6.737143,10000,0.6,1.0,5.59268,112.786598,7.369955,-112.385559,158.306625,526.382629
prioritized,1,157,61142,0.05,,400,5.8,15.6,6.423225,10000,0.6,1.0,5.203143,114.110748,7.070996,-129.451019,169.70282,563.24115
prioritized,1,158,61542,0.05,,400,7.2,7.2,6.341106,10000,0.6,1.0,5.097642,116.056862,6.886686,-128.539566,169.846634,570.733582
prioritized,1,159,61942,0.05,,400,11.8,7.8,6.730824,10000,0.6,1.0,5.626327,117.79187,7.561011,-136.87677,180.575745,590.194519
prioritized,1,160,62342,0.05,,400,5.4,9.2,6.251172,10000,0.6,1.0,5.177082,122.34655,7.381001,-138.504822,182.7686,609.286621
prioritized,1,161,62742,0.05,,400,7.0,6.4,6.250059,10000,0.6,1.0,5.244035,122.34655,7.323742,-148.94191,186.185471,619.710571
prioritized,1,162,63142,0.05,,400,11.8,10.2,6.590651,10000,0.6,1.0,5.317646,122.34655,7.436781,-153.737869,192.850082,641.211792
prioritized,1,163,63542,0.05,,400,6.4,4.4,6.794944,10000,0.6,1.0,5.460714,123.180649,7.443194,-151.343979,193.903625,643.580322
prioritized,1,164,63942,0.05,,400,5.0,7.8,7.842225,10000,0.6,1.0,5.901441,123.180649,7.620819,-140.341949,192.082504,635.521851
prioritized,1,165,64342,0.05,,400,14.4,14.2,7.380213,10000,0.6,1.0,5.958856,124.942444,7.892941,-134.709915,189.831497,636.978271
prioritized,1,166,64742,0.05,,400,7.6,6.4,6.866801,10000,0.6,1.0,5.273932,126.892395,7.459802,-154.584991,192.362503,661.334473
prioritized,1,167,65142,0.05,,400,6.4,4.6,7.227183,10000,0.6,1.0,5.821798,126.892395,7.911504,-152.27034,200.893555,671.743347
prioritized,1,168,65542,0.05,,400,6.8,5.4,7.545842,10000,0.6,1.0,5.754649,128.349045,8.019378,-156.865662,204.307312,687.830688
prioritized,1,169,65942,0.05,,400,7.8,8.8,7.754114,10000,0.6,1.0,6.124429,130.772873,7.964106,-161.174469,207.897614,695.596375
prioritized,1,170,66342,0.05,,400,11.6,8.0,8.513519,10000,0.6,1.0,6.625843,131.671997,8.703417,-151.527634,207.217224,693.669006
prioritized,1,171,66742,0.05,,400,9.0,6.8,9.445791,10000,0.6,1.0,6.88751,133.438782,8.942729,-146.13031,205.41983,691.742004
prioritized,1,172,67142,0.05,,400,8.6,5.8,7.876308,10000,0.6,1.0,5.703117,136.189575,7.989768,-164.280991,215.655762,740.110535
prioritized,1,173,67542,0.05,,400,8.0,6.8,8.076479,10000,0.6,1.0,6.155039,136.483932,8.548007,-181.271881,236.839493,788.57959
prioritized,1,174,67942,0.05,,400,7.6,15.2,7.628455,10000,0.6,1.0,5.888256,139.531403,8.785341,-174.518433,238.237778,791.762146
prioritized,1,175,68342,0.05,,400,11.4,7.4,9.010928,10000,0.6,1.0,6.466806,141.130219,8.806858,-181.327621,247.869339,807.986206
prioritized,1,176,68742,0.05,,400,6.0,6.8,8.983433,10000,0.6,1.0,6.338656,141.130219,8.428266,-179.110626,241.876053,808.279419
prioritized,1,177,69142,0.05,,400,7.6,7.8,8.174383,10000,0.6,1.0,6.239769,141.698914,8.865496,-186.957031,244.828552,824.305176
prioritized,1,178,69542,0.05,,400,6.0,5.8,10.195392,10000,0.6,1.0,7.197319,145.790527,9.393699,-191.397461,258.304932,837.759094
prioritized,1,179,69942,0.05,,400,6.6,11.6,10.244257,10000,0.6,1.0,7.287215,147.206757,9.516592,-181.258011,254.691132,841.251831
prioritized,1,180,70342,0.05,,400,7.6,10.8,10.880731,10000,0.6,1.0,7.388117,154.709503,9.666954,-174.784576,267.818909,868.168152
prioritized,1,181,70742,0.05,,400,4.6,8.2,9.560673,10000,0.6,1.0,6.526912,154.709503,9.207977,-194.421387,261.117828,890.262329
prioritized,1,182,71142,0.05,,400,6.0,8.6,11.155629,10000,0.6,1.0,7.625827,154.709503,10.0577,-191.994263,283.651245,921.534729
prioritized,1,183,71542,0.05,,400,6.0,9.8,10.558367,10000,0.6,1.0,7.149704,154.709503,9.62972,-203.922134,272.698639,922.083618
prioritized,1,184,71942,0.05,,400,7.2,8.6,11.540542,10000,0.6,1.0,7.762889,156.272156,10.165834,-211.7043,283.080444,944.1026
prioritized,1,185,72342,0.05,,400,8.0,6.8,12.968001,10000,0.6,1.0,8.429291,159.16774,10.405946,-192.948959,288.932922,939.15802
prioritized,1,186,72742,0.05,,400,9.2,6.6,11.040481,10000,0.6,1.0,7.329993,161.114487,10.17284,-216.408127,287.807007,978.03241
prioritized,1,187,73142,0.05,,400,5.0,11.8,11.011895,10000,0.6,1.0,7.22588,165.769714,10.549888,-236.184097,310.933472,1044.602539
prioritized,1,188,73542,0.05,,400,10.8,11.0,11.73642,10000,0.6,1.0,7.75979,165.769714,10.347194,-234.055573,319.57254,1053.763794
prioritized,1,189,73942,0.05,,400,9.2,5.8,10.738831,10000,0.6,1.0,7.31678,166.820953,10.327905,-238.907074,310.46521,1055.957275
prioritized,1,190,74342,0.05,,400,9.6,5.2,12.333005,10000,0.6,1.0,7.954105,168.078598,10.669798,-244.752029,332.394684,1094.302368
prioritized,1,191,74742,0.05,,400,12.2,5.2,11.450568,10000,0.6,1.0,7.421197,170.756882,11.142512,-252.642776,329.269623,1112.44043
prioritized,1,192,75142,0.05,,400,8.6,10.0,11.720591,10000,0.6,1.0,7.685893,172.408325,10.704206,-266.770142,346.151184,1150.333008
prioritized,1,193,75542,0.05,,400,12.4,10.2,12.563527,10000,0.6,1.0,8.16951,188.039185,11.394695,-255.744812,345.1922,1150.455322
prioritized,1,194,75942,0.05,,400,11.0,6.8,12.78519,10000,0.6,1.0,7.997779,188.039185,11.24242,-265.493622,341.610626,1156.282349
prioritized,1,195,76342,0.05,,400,6.8,14.0,13.610417,10000,0.6,1.0,8.471559,188.039185,11.26509,-258.94873,349.760437,1175.374634
prioritized,1,196,76742,0.05,,400,6.6,6.6,13.857851,10000,0.6,1.0,8.415455,188.039185,11.357594,-255.373627,349.072266,1188.938721
prioritized,1,197,77142,0.05,,400,4.6,4.4,13.512694,10000,0.6,1.0,8.260229,188.039185,11.265638,-281.095245,376.097748,1255.511719
prioritized,1,198,77542,0.05,,400,10.6,6.2,12.790791,10000,0.6,1.0,7.645063,188.039185,10.757845,-306.790222,378.91983,1290.90332
prioritized,1,199,77942,0.05,,400,5.6,9.0,13.000744,10000,0.6,1.0,8.163336,189.870834,11.89026,-320.543335,409.323242,1350.48645
prioritized,1,200,78342,0.05,,400,12.2,8.4,13.354096,10000,0.6,1.0,8.484092,189.870834,11.673829,-292.927734,380.118561,1295.546387
prioritized,2,1,400,0.905,,400,12.4,8.8,0.018508,400,0.6,0.44,0.111726,1.54378,0.129778,0.02764,0.194067,0.450667
prioritized,2,2,800,0.81,,400,13.6,10.0,0.050158,800,0.6,0.48,0.252967,1.426656,0.204179,0.132527,0.461504,0.657007
prioritized,2,3,1200,0.715,,400,12.0,11.6,0.059764,1200,0.6,0.52,0.319331,2.717938,0.249014,0.097342,0.518968,0.707854
prioritized,2,4,1600,0.62,,400,15.2,23.2,0.034153,1600,0.6,0.56,0.275157,3.158908,0.23156,0.056786,0.385346,0.581068
prioritized,2,5,2000,0.525,,400,25.2,27.8,0.038348,2000,0.6,0.6,0.31282,3.163377,0.261535,0.019348,0.430381,0.610036
prioritized,2,6,2400,0.43,,400,25.0,26.0,0.043699,2400,0.6,0.64,0.351726,4.788133,0.304044,0.034775,0.503095,0.771801
prioritized,2,7,2800,0.335,,400,27.6,25.4,0.045527,2800,0.6,0.68,0.36022,4.788133,0.3135,0.001071,0.538694,0.805314
prioritized,2,8,3100,0.26375,-1.0,300,25.1,130.9,0.041474,3100,0.6,0.71,0.357492,5.10325,0.319657,-0.022184,0.543226,0.924625
prioritized,2,9,3321,0.211263,1.0,221,131.29,25.9,0.063438,3321,0.6,0.7321,0.381545,15.396718,0.540169,1.203444,1.769942,10.807219
prioritized,2,10,3557,0.155213,-1.0,236,26.62,131.22,0.063541,3557,0.6,0.7557,0.358396,15.279779,0.516792,2.024548,2.531339,13.764501
prioritized,2,11,3766,0.105575,1.0,209,131.35,23.96,0.079537,3766,0.6,0.7766,0.385564,15.396718,0.620892,2.630884,3.181865,15.491822
prioritized,2,12,3979,0.054987,1.0,213,131.33,28.74,0.075064,3979,0.6,0.7979,0.376487,15.334241,0.599142,3.548427,4.092652,17.922974
prioritized,2,13,4197,0.05,-1.0,218,25.91,131.31,0.093241,4197,0.6,0.8197,0.398606,15.299248,0.637179,4.294758,4.858199,19.554829
prioritized,2,14,4429,0.05,-1.0,232,28.44,131.24,0.087885,4429,0.6,0.8429,0.414383,15.396718,0.706653,5.006916,5.520032,20.993847
prioritized,2,15,4571,0.05,-1.0,142,23.69,131.69,0.083666,4571,0.6,0.8571,0.380861,15.396718,0.686558,5.312382,5.827315,21.537949
prioritized,2,16,4713,0.05,-1.0,142,26.69,131.69,0.078426,4713,0.6,0.8713,0.384889,15.396718,0.74358,6.008467,6.501098,22.796576
prioritized,2,17,4927,0.05,-1.0,214,28.93,131.33,0.08217,4927,0.6,0.8927,0.411557,15.21127,0.733116,6.287063,6.849819,23.294607
prioritized,2,18,5083,0.05,-1.0,156,29.22,131.62,0.07665,5083,0.6,0.9083,0.410782,15.212516,0.748574,6.857911,7.391539,24.252014
prioritized,2,19,5233,0.05,-1.0,150,27.05,131.65,0.085841,5233,0.6,0.9233,0.45592,15.396718,0.837933,6.411124,6.997321,23.476665
prioritized,2,20,5450,0.05,1.0,217,131.31,29.12,0.089973,5450,0.6,0.945,0.453828,15.396718,0.84136,6.388165,7.072459,23.426212
prioritized,2,21,5677,0.05,1.0,227,131.26,26.27,0.084901,5677,0.6,0.9677,0.481562,15.396718,0.905189,6.498601,7.158035,23.529249
prioritized,2,22,5815,0.05,-1.0,138,16.51,131.71,0.08313,5815,0.6,0.9815,0.465129,15.396718,0.888224,7.493047,8.130784,24.993164
prioritized,2,23,6051,0.05,-1.0,236,26.62,131.22,0.080944,6051,0.6,1.0,0.479986,15.396718,0.876456,7.864613,8.513522,25.516417
prioritized,2,24,6451,0.05,,400,23.0,25.0,0.079094,6451,0.6,1.0,0.492276,15.396718,0.853574,7.086049,7.752326,24.243687
prioritized,2,25,6670,0.05,1.0,219,131.3,26.71,0.069717,6670,0.6,1.0,0.470889,15.396718,0.872224,6.866887,7.540251,23.859808
prioritized,2,26,6873,0.05,1.0,203,131.38,28.99,0.081642,6873,0.6,1.0,0.470213,15.396718,0.860062,7.251323,7.951126,24.484037
prioritized,2,27,7204,0.05,1.0,331,130.74,28.35,0.076431,7204,0.6,1.0,0.458887,15.396718,0.889914,7.086632,7.800374,24.298992
prioritized,2,28,7412,0.05,-1.0,208,24.36,131.36,0.081728,7412,0.6,1.0,0.46822,15.396718,0.898469,6.992693,7.746603,24.097322
prioritized,2,29,7608,0.05,-1.0,196,28.42,131.42,0.077488,7608,0.6,1.0,0.469239,15.396718,0.886474,7.737417,8.425139,25.17205
prioritized,2,30,7794,0.05,-1.0,186,23.47,131.47,0.083749,7794,0.6,1.0,0.463889,15.396718,0.896051,7.41428,8.220866,24.706093
prioritized,2,31,8194,0.05,,400,25.6,23.4,0.087778,8194,0.6,1.0,0.496574,15.396718,0.872147,7.50413,8.309772,24.749582
prioritized,2,32,8594,0.05,,400,18.2,23.0,0.087651,8594,0.6,1.0,0.512913,15.396718,0.920212,6.715815,7.576172,23.494894
prioritized,2,33,8789,0.05,1.0,195,131.42,26.83,0.084231,8789,0.6,1.0,0.496523,15.396718,0.875688,6.468962,7.363398,23.100237
prioritized,2,34,9189,0.05,,400,18.8,21.0,0.093798,9189,0.6,1.0,0.49429,15.396718,0.872059,6.390642,7.370409,23.014326
prioritized,2,35,9589,0.05,,400,23.6,18.2,0.10353,9589,0.6,1.0,0.547355,15.396718,0.88439,5.900465,6.926416,21.968798
prioritized,2,36,9989,0.05,,400,19.6,22.4,0.096751,9989,0.6,1.0,0.509608,15.396718,0.842577,5.747006,6.813749,21.662117
prioritized,2,37,10389,0.05,,400,18.0,23.2,0.102946,10000,0.6,1.0,0.537048,15.396718,0.870296,5.438961,6.694635,21.367529
prioritized,2,38,10789,0.05,,400,17.4,9.6,0.102633,10000,0.6,1.0,0.539669,15.396718,0.87291,5.167409,6.439397,20.832197
prioritized,2,39,11189,0.05,,400,6.8,10.6,0.112626,10000,0.6,1.0,0.570667,15.396718,0.908182,4.880484,6.39106,20.472637
prioritized,2,40,11589,0.05,,400,17.6,10.4,0.12774,10000,0.6,1.0,0.610805,15.396718,0.887457,4.456629,6.219546,19.886124
prioritized,2,41,11989,0.05,,400,19.6,13.4,0.123766,10000,0.6,1.0,0.605428,15.396718,0.897577,3.997437,5.90211,19.31175
prioritized,2,42,12389,0.05,,400,9.6,8.0,0.126546,10000,0.6,1.0,0.613532,15.396718,0.923747,4.104187,6.227063,19.858744
prioritized,2,43,12789,0.05,,400,8.6,14.2,0.135933,10000,0.6,1.0,0.631909,15.396718,0.936391,3.890589,6.141763,19.51796
prioritized,2,44,13189,0.05,,400,10.2,6.6,0.173768,10000,0.6,1.0,0.707882,15.396718,0.963099,3.36888,5.900339,18.244892
prioritized,2,45,13589,0.05,,400,9.6,6.2,0.181771,10000,0.6,1.0,0.733621,15.396718,0.979146,2.732602,5.509118,17.104008
prioritized,2,46,13989,0.05,,400,9.2,10.6,0.150105,10000,0.6,1.0,0.666776,15.396718,0.9415,2.059143,5.14697,16.686127
prioritized,2,47,14389,0.05,,400,8.8,9.2,0.141827,10000,0.6,1.0,0.65907,15.396718,0.934815,1.883602,5.289577,16.824343
prioritized,2,48,14789,0.05,,400,7.4,5.4,0.234363,10000,0.6,1.0,0.841173,15.396718,0.996268,0.822817,5.068388,14.868563
prioritized,2,49,15189,0.05,,400,7.8,6.6,0.198635,10000,0.6,1.0,0.816016,15.396718,1.005768,0.663482,4.566315,13.917023
prioritized,2,50,15589,0.05,,400,9.0,6.0,0.234233,10000,0.6,1.0,0.864524,15.396718,1.043533,-0.030143,4.697254,13.930089
prioritized,2,51,15989,0.05,,400,5.2,5.2,0.287587,10000,0.6,1.0,0.964482,15.622203,1.046745,-0.731797,4.956983,13.928937
prioritized,2,52,16389,0.05,,400,5.0,6.8,0.226811,10000,0.6,1.0,0.844046,15.622203,0.953892,-1.249043,4.518513,14.114845
prioritized,2,53,16789,0.05,,400,10.2,6.8,0.2563,10000,0.6,1.0,0.873701,15.622203,1.031176,-1.296326,5.096077,15.468423
prioritized,2,54,17189,0.05,,400,7.0,6.4,0.214036,10000,0.6,1.0,0.835645,17.45233,1.0532,-2.076073,4.961187,15.96397
