episode,total_steps,epsilon,winner,moves,total_reward_player1,total_reward_player_minus1,loss_mean,buffer_size,replay_type,per_alpha,per_beta,priority_mean,priority_max,priority_std,td_error_mean,td_error_abs_mean,td_error_std
133,24568,0.05,1,257,131.11,28.92,0.33006,24568,uniform,nan,nan,nan,nan,nan,0.287085,0.49408,5.337229
134,24669,0.05,1,101,131.89,29.1,0.462187,24669,uniform,nan,nan,nan,nan,nan,0.425745,0.61774,6.491153
135,24761,0.05,-1,92,25.74,131.94,0.484039,24761,uniform,nan,nan,nan,nan,nan,0.446881,0.635636,6.653711
136,24842,0.05,1,81,131.99,21.8,0.637172,24842,uniform,nan,nan,nan,nan,nan,0.600486,0.784569,7.7072
137,24931,0.05,1,89,131.95,28.96,0.550609,24931,uniform,nan,nan,nan,nan,nan,0.51384,0.696511,7.136043
138,25035,0.05,-1,104,25.88,131.88,0.844032,25035,uniform,nan,nan,nan,nan,nan,0.068847,1.081514,6.870017
139,25157,0.05,-1,122,29.19,131.79,0.669173,25157,uniform,nan,nan,nan,nan,nan,0.58065,0.881565,7.822711
140,25280,0.05,1,123,131.78,27.39,0.47301,25280,uniform,nan,nan,nan,nan,nan,0.416205,0.651467,6.614978
141,25371,0.05,1,91,131.94,25.95,0.5988,25371,uniform,nan,nan,nan,nan,nan,0.549055,0.7683,7.53736
142,25465,0.05,-1,94,29.33,131.93,0.427205,25465,uniform,nan,nan,nan,nan,nan,0.386273,0.589171,6.330133
143,25561,0.05,-1,96,29.72,131.92,0.351888,25561,uniform,nan,nan,nan,nan,nan,0.30801,0.509974,5.696811
144,25662,0.05,1,101,131.89,29.7,0.551443,25662,uniform,nan,nan,nan,nan,nan,0.509431,0.70562,7.262627
145,25797,0.05,1,135,131.72,29.53,0.539316,25797,uniform,nan,nan,nan,nan,nan,0.497608,0.689855,7.172522
146,25891,0.05,-1,94,28.73,131.93,0.588691,25891,uniform,nan,nan,nan,nan,nan,0.549843,0.736047,7.531516
147,26024,0.05,1,133,131.73,28.94,0.623232,26024,uniform,nan,nan,nan,nan,nan,0.673409,0.824389,6.073153
148,26125,0.05,1,101,131.89,29.7,0.569854,26125,uniform,nan,nan,nan,nan,nan,0.445099,0.827617,6.590332
149,26254,0.05,1,129,131.75,27.36,0.585226,26254,uniform,nan,nan,nan,nan,nan,0.537391,0.770662,7.263079
150,26350,0.05,-1,96,29.12,131.92,0.462638,26350,uniform,nan,nan,nan,nan,nan,0.412809,0.639638,6.398761
151,26498,0.05,-1,148,28.86,131.66,0.477236,26498,uniform,nan,nan,nan,nan,nan,0.43506,0.643104,6.568547
152,26599,0.05,1,101,131.89,28.7,0.250514,26599,uniform,nan,nan,nan,nan,nan,0.212656,0.40863,4.601662
153,26688,0.05,1,89,131.95,25.16,0.55168,26688,uniform,nan,nan,nan,nan,nan,0.515239,0.705845,7.136906
154,26806,0.05,-1,118,29.41,131.81,0.34581,26806,uniform,nan,nan,nan,nan,nan,0.310649,0.496014,5.557286
155,26891,0.05,1,85,131.97,23.98,0.485786,26891,uniform,nan,nan,nan,nan,nan,0.448233,0.633481,6.685531
156,26988,0.05,1,97,131.91,25.92,0.29988,26988,uniform,nan,nan,nan,nan,nan,0.265622,0.443056,5.148719
157,27088,0.05,-1,100,29.7,131.9,0.826337,27088,uniform,nan,nan,nan,nan,nan,-0.015062,1.114513,6.520575
158,27173,0.05,1,85,131.97,21.98,0.383965,27173,uniform,nan,nan,nan,nan,nan,0.325061,0.570593,5.839203
159,27314,0.05,1,141,131.69,29.3,0.491808,27314,uniform,nan,nan,nan,nan,nan,0.441588,0.665416,6.771403
160,27434,0.05,-1,120,27.4,131.8,0.448508,27434,uniform,nan,nan,nan,nan,nan,0.400871,0.612918,6.459644
161,27535,0.05,1,101,131.89,29.5,0.476936,27535,uniform,nan,nan,nan,nan,nan,0.434709,0.634906,6.723222
